"KEGG_ID"	"ENTREZID"	"SYMBOL"	"PATHWAY"
"24936"	"hsa05166"	"1958"	"EGR1"	"Human T-cell leukemia virus 1 infection"
"24937"	"hsa05166"	"1959"	"EGR2"	"Human T-cell leukemia virus 1 infection"
"24938"	"hsa05166"	"196883"	"ADCY4"	"Human T-cell leukemia virus 1 infection"
"24939"	"hsa05166"	"200186"	"CRTC2"	"Human T-cell leukemia virus 1 infection"
"24940"	"hsa05166"	"2002"	"ELK1"	"Human T-cell leukemia virus 1 infection"
"24941"	"hsa05166"	"2005"	"ELK4"	"Human T-cell leukemia virus 1 infection"
"24942"	"hsa05166"	"2033"	"EP300"	"Human T-cell leukemia virus 1 infection"
"24943"	"hsa05166"	"207"	"AKT1"	"Human T-cell leukemia virus 1 infection"
"24944"	"hsa05166"	"208"	"AKT2"	"Human T-cell leukemia virus 1 infection"
"24945"	"hsa05166"	"2113"	"ETS1"	"Human T-cell leukemia virus 1 infection"
"24946"	"hsa05166"	"2114"	"ETS2"	"Human T-cell leukemia virus 1 infection"
"24947"	"hsa05166"	"2224"	"FDPS"	"Human T-cell leukemia virus 1 infection"
"24948"	"hsa05166"	"23373"	"CRTC1"	"Human T-cell leukemia virus 1 infection"
"24949"	"hsa05166"	"2353"	"FOS"	"Human T-cell leukemia virus 1 infection"
"24950"	"hsa05166"	"246184"	"CDC26"	"Human T-cell leukemia virus 1 infection"
"24951"	"hsa05166"	"2648"	"KAT2A"	"Human T-cell leukemia virus 1 infection"
"24952"	"hsa05166"	"2874"	"GPS2"	"Human T-cell leukemia virus 1 infection"
"24953"	"hsa05166"	"291"	"SLC25A4"	"Human T-cell leukemia virus 1 infection"
"24954"	"hsa05166"	"292"	"SLC25A5"	"Human T-cell leukemia virus 1 infection"
"24955"	"hsa05166"	"293"	"SLC25A6"	"Human T-cell leukemia virus 1 infection"
"24956"	"hsa05166"	"29882"	"ANAPC2"	"Human T-cell leukemia virus 1 infection"
"24957"	"hsa05166"	"29945"	"ANAPC4"	"Human T-cell leukemia virus 1 infection"
"24958"	"hsa05166"	"3105"	"HLA-A"	"Human T-cell leukemia virus 1 infection"
"24959"	"hsa05166"	"3106"	"HLA-B"	"Human T-cell leukemia virus 1 infection"
"24960"	"hsa05166"	"3107"	"HLA-C"	"Human T-cell leukemia virus 1 infection"
"24961"	"hsa05166"	"3108"	"HLA-DMA"	"Human T-cell leukemia virus 1 infection"
"24962"	"hsa05166"	"3109"	"HLA-DMB"	"Human T-cell leukemia virus 1 infection"
"24963"	"hsa05166"	"3111"	"HLA-DOA"	"Human T-cell leukemia virus 1 infection"
"24964"	"hsa05166"	"3112"	"HLA-DOB"	"Human T-cell leukemia virus 1 infection"
"24965"	"hsa05166"	"3113"	"HLA-DPA1"	"Human T-cell leukemia virus 1 infection"
"24966"	"hsa05166"	"3115"	"HLA-DPB1"	"Human T-cell leukemia virus 1 infection"
"24967"	"hsa05166"	"3117"	"HLA-DQA1"	"Human T-cell leukemia virus 1 infection"
"24968"	"hsa05166"	"3118"	"HLA-DQA2"	"Human T-cell leukemia virus 1 infection"
"24969"	"hsa05166"	"3119"	"HLA-DQB1"	"Human T-cell leukemia virus 1 infection"
"24970"	"hsa05166"	"3122"	"HLA-DRA"	"Human T-cell leukemia virus 1 infection"
"24971"	"hsa05166"	"3123"	"HLA-DRB1"	"Human T-cell leukemia virus 1 infection"
"24972"	"hsa05166"	"3125"	"HLA-DRB3"	"Human T-cell leukemia virus 1 infection"
"24973"	"hsa05166"	"3126"	"HLA-DRB4"	"Human T-cell leukemia virus 1 infection"
"24974"	"hsa05166"	"3127"	"HLA-DRB5"	"Human T-cell leukemia virus 1 infection"
"24975"	"hsa05166"	"3133"	"HLA-E"	"Human T-cell leukemia virus 1 infection"
"24976"	"hsa05166"	"3134"	"HLA-F"	"Human T-cell leukemia virus 1 infection"
"24977"	"hsa05166"	"3135"	"HLA-G"	"Human T-cell leukemia virus 1 infection"
"24978"	"hsa05166"	"3265"	"HRAS"	"Human T-cell leukemia virus 1 infection"
"24979"	"hsa05166"	"331"	"XIAP"	"Human T-cell leukemia virus 1 infection"
"24980"	"hsa05166"	"3383"	"ICAM1"	"Human T-cell leukemia virus 1 infection"
"24981"	"hsa05166"	"3551"	"IKBKB"	"Human T-cell leukemia virus 1 infection"
"24982"	"hsa05166"	"3554"	"IL1R1"	"Human T-cell leukemia virus 1 infection"
"24983"	"hsa05166"	"3558"	"IL2"	"Human T-cell leukemia virus 1 infection"
"24984"	"hsa05166"	"3559"	"IL2RA"	"Human T-cell leukemia virus 1 infection"
"24985"	"hsa05166"	"3560"	"IL2RB"	"Human T-cell leukemia virus 1 infection"
"24986"	"hsa05166"	"3561"	"IL2RG"	"Human T-cell leukemia virus 1 infection"
"24987"	"hsa05166"	"3569"	"IL6"	"Human T-cell leukemia virus 1 infection"
"24988"	"hsa05166"	"3600"	"IL15"	"Human T-cell leukemia virus 1 infection"
"24989"	"hsa05166"	"3601"	"IL15RA"	"Human T-cell leukemia virus 1 infection"
"24990"	"hsa05166"	"3683"	"ITGAL"	"Human T-cell leukemia virus 1 infection"
"24991"	"hsa05166"	"3689"	"ITGB2"	"Human T-cell leukemia virus 1 infection"
"24992"	"hsa05166"	"3716"	"JAK1"	"Human T-cell leukemia virus 1 infection"
"24993"	"hsa05166"	"3718"	"JAK3"	"Human T-cell leukemia virus 1 infection"
"24994"	"hsa05166"	"3725"	"JUN"	"Human T-cell leukemia virus 1 infection"
"24995"	"hsa05166"	"3845"	"KRAS"	"Human T-cell leukemia virus 1 infection"
"24996"	"hsa05166"	"387332"	"TBPL2"	"Human T-cell leukemia virus 1 infection"
"24997"	"hsa05166"	"3932"	"LCK"	"Human T-cell leukemia virus 1 infection"
"24998"	"hsa05166"	"4049"	"LTA"	"Human T-cell leukemia virus 1 infection"
"24999"	"hsa05166"	"4055"	"LTBR"	"Human T-cell leukemia virus 1 infection"
"25000"	"hsa05166"	"4085"	"MAD2L1"	"Human T-cell leukemia virus 1 infection"
"25001"	"hsa05166"	"4087"	"SMAD2"	"Human T-cell leukemia virus 1 infection"
"25002"	"hsa05166"	"4088"	"SMAD3"	"Human T-cell leukemia virus 1 infection"
"25003"	"hsa05166"	"4089"	"SMAD4"	"Human T-cell leukemia virus 1 infection"
"25004"	"hsa05166"	"4214"	"MAP3K1"	"Human T-cell leukemia virus 1 infection"
"25005"	"hsa05166"	"4215"	"MAP3K3"	"Human T-cell leukemia virus 1 infection"
"25006"	"hsa05166"	"4316"	"MMP7"	"Human T-cell leukemia virus 1 infection"
"25007"	"hsa05166"	"4487"	"MSX1"	"Human T-cell leukemia virus 1 infection"
"25008"	"hsa05166"	"4488"	"MSX2"	"Human T-cell leukemia virus 1 infection"
"25009"	"hsa05166"	"4609"	"MYC"	"Human T-cell leukemia virus 1 infection"
"25010"	"hsa05166"	"468"	"ATF4"	"Human T-cell leukemia virus 1 infection"
"25011"	"hsa05166"	"472"	"ATM"	"Human T-cell leukemia virus 1 infection"
"25012"	"hsa05166"	"4772"	"NFATC1"	"Human T-cell leukemia virus 1 infection"
"25013"	"hsa05166"	"4773"	"NFATC2"	"Human T-cell leukemia virus 1 infection"
"25014"	"hsa05166"	"4775"	"NFATC3"	"Human T-cell leukemia virus 1 infection"
"25015"	"hsa05166"	"4776"	"NFATC4"	"Human T-cell leukemia virus 1 infection"
"25016"	"hsa05166"	"4790"	"NFKB1"	"Human T-cell leukemia virus 1 infection"
"25017"	"hsa05166"	"4791"	"NFKB2"	"Human T-cell leukemia virus 1 infection"
"25018"	"hsa05166"	"4792"	"NFKBIA"	"Human T-cell leukemia virus 1 infection"
"25019"	"hsa05166"	"4801"	"NFYB"	"Human T-cell leukemia virus 1 infection"
"25020"	"hsa05166"	"4893"	"NRAS"	"Human T-cell leukemia virus 1 infection"
"25021"	"hsa05166"	"51433"	"ANAPC5"	"Human T-cell leukemia virus 1 infection"
"25022"	"hsa05166"	"51434"	"ANAPC7"	"Human T-cell leukemia virus 1 infection"
"25023"	"hsa05166"	"51529"	"ANAPC11"	"Human T-cell leukemia virus 1 infection"
"25024"	"hsa05166"	"5290"	"PIK3CA"	"Human T-cell leukemia virus 1 infection"
"25025"	"hsa05166"	"5291"	"PIK3CB"	"Human T-cell leukemia virus 1 infection"
"25026"	"hsa05166"	"5293"	"PIK3CD"	"Human T-cell leukemia virus 1 infection"
"25027"	"hsa05166"	"5295"	"PIK3R1"	"Human T-cell leukemia virus 1 infection"
"25028"	"hsa05166"	"5296"	"PIK3R2"	"Human T-cell leukemia virus 1 infection"
"25029"	"hsa05166"	"5423"	"POLB"	"Human T-cell leukemia virus 1 infection"
"25030"	"hsa05166"	"545"	"ATR"	"Human T-cell leukemia virus 1 infection"
"25031"	"hsa05166"	"5530"	"PPP3CA"	"Human T-cell leukemia virus 1 infection"
"25032"	"hsa05166"	"5532"	"PPP3CB"	"Human T-cell leukemia virus 1 infection"
"25033"	"hsa05166"	"5533"	"PPP3CC"	"Human T-cell leukemia virus 1 infection"
"25034"	"hsa05166"	"5534"	"PPP3R1"	"Human T-cell leukemia virus 1 infection"
"25035"	"hsa05166"	"5535"	"PPP3R2"	"Human T-cell leukemia virus 1 infection"
"25036"	"hsa05166"	"5566"	"PRKACA"	"Human T-cell leukemia virus 1 infection"
"25037"	"hsa05166"	"5567"	"PRKACB"	"Human T-cell leukemia virus 1 infection"
"25038"	"hsa05166"	"5568"	"PRKACG"	"Human T-cell leukemia virus 1 infection"
"25039"	"hsa05166"	"55697"	"VAC14"	"Human T-cell leukemia virus 1 infection"
"25040"	"hsa05166"	"5594"	"MAPK1"	"Human T-cell leukemia virus 1 infection"
"25041"	"hsa05166"	"5595"	"MAPK3"	"Human T-cell leukemia virus 1 infection"
"25042"	"hsa05166"	"5599"	"MAPK8"	"Human T-cell leukemia virus 1 infection"
"25043"	"hsa05166"	"5601"	"MAPK9"	"Human T-cell leukemia virus 1 infection"
"25044"	"hsa05166"	"5602"	"MAPK10"	"Human T-cell leukemia virus 1 infection"
"25045"	"hsa05166"	"5604"	"MAP2K1"	"Human T-cell leukemia virus 1 infection"
"25046"	"hsa05166"	"5605"	"MAP2K2"	"Human T-cell leukemia virus 1 infection"
"25047"	"hsa05166"	"567"	"B2M"	"Human T-cell leukemia virus 1 infection"
"25048"	"hsa05166"	"5728"	"PTEN"	"Human T-cell leukemia virus 1 infection"
"25049"	"hsa05166"	"581"	"BAX"	"Human T-cell leukemia virus 1 infection"
"25050"	"hsa05166"	"5901"	"RAN"	"Human T-cell leukemia virus 1 infection"
"25051"	"hsa05166"	"5902"	"RANBP1"	"Human T-cell leukemia virus 1 infection"
"25052"	"hsa05166"	"5925"	"RB1"	"Human T-cell leukemia virus 1 infection"
"25053"	"hsa05166"	"595"	"CCND1"	"Human T-cell leukemia virus 1 infection"
"25054"	"hsa05166"	"5970"	"RELA"	"Human T-cell leukemia virus 1 infection"
"25055"	"hsa05166"	"5971"	"RELB"	"Human T-cell leukemia virus 1 infection"
"25056"	"hsa05166"	"598"	"BCL2L1"	"Human T-cell leukemia virus 1 infection"
"25057"	"hsa05166"	"6416"	"MAP2K4"	"Human T-cell leukemia virus 1 infection"
"25058"	"hsa05166"	"64682"	"ANAPC1"	"Human T-cell leukemia virus 1 infection"
"25059"	"hsa05166"	"64764"	"CREB3L2"	"Human T-cell leukemia virus 1 infection"
"25060"	"hsa05166"	"64784"	"CRTC3"	"Human T-cell leukemia virus 1 infection"
"25061"	"hsa05166"	"6513"	"SLC2A1"	"Human T-cell leukemia virus 1 infection"
"25062"	"hsa05166"	"6688"	"SPI1"	"Human T-cell leukemia virus 1 infection"
"25063"	"hsa05166"	"6722"	"SRF"	"Human T-cell leukemia virus 1 infection"
"25064"	"hsa05166"	"6776"	"STAT5A"	"Human T-cell leukemia virus 1 infection"
"25065"	"hsa05166"	"6777"	"STAT5B"	"Human T-cell leukemia virus 1 infection"
"25066"	"hsa05166"	"6908"	"TBP"	"Human T-cell leukemia virus 1 infection"
"25067"	"hsa05166"	"6929"	"TCF3"	"Human T-cell leukemia virus 1 infection"
"25068"	"hsa05166"	"701"	"BUB1B"	"Human T-cell leukemia virus 1 infection"
"25069"	"hsa05166"	"7015"	"TERT"	"Human T-cell leukemia virus 1 infection"
"25070"	"hsa05166"	"7040"	"TGFB1"	"Human T-cell leukemia virus 1 infection"
"25071"	"hsa05166"	"7042"	"TGFB2"	"Human T-cell leukemia virus 1 infection"
"25072"	"hsa05166"	"7043"	"TGFB3"	"Human T-cell leukemia virus 1 infection"
"25073"	"hsa05166"	"7046"	"TGFBR1"	"Human T-cell leukemia virus 1 infection"
"25074"	"hsa05166"	"7048"	"TGFBR2"	"Human T-cell leukemia virus 1 infection"
"25075"	"hsa05166"	"706"	"TSPO"	"Human T-cell leukemia virus 1 infection"
"25076"	"hsa05166"	"7094"	"TLN1"	"Human T-cell leukemia virus 1 infection"
"25077"	"hsa05166"	"7124"	"TNF"	"Human T-cell leukemia virus 1 infection"
"25078"	"hsa05166"	"7132"	"TNFRSF1A"	"Human T-cell leukemia virus 1 infection"
"25079"	"hsa05166"	"7157"	"TP53"	"Human T-cell leukemia virus 1 infection"
"25080"	"hsa05166"	"7416"	"VDAC1"	"Human T-cell leukemia virus 1 infection"
"25081"	"hsa05166"	"7417"	"VDAC2"	"Human T-cell leukemia virus 1 infection"
"25082"	"hsa05166"	"7419"	"VDAC3"	"Human T-cell leukemia virus 1 infection"
"25083"	"hsa05166"	"7514"	"XPO1"	"Human T-cell leukemia virus 1 infection"
"25084"	"hsa05166"	"7538"	"ZFP36"	"Human T-cell leukemia virus 1 infection"
"25085"	"hsa05166"	"7850"	"IL1R2"	"Human T-cell leukemia virus 1 infection"
"25086"	"hsa05166"	"8061"	"FOSL1"	"Human T-cell leukemia virus 1 infection"
"25087"	"hsa05166"	"811"	"CALR"	"Human T-cell leukemia virus 1 infection"
"25088"	"hsa05166"	"821"	"CANX"	"Human T-cell leukemia virus 1 infection"
"25089"	"hsa05166"	"8295"	"TRRAP"	"Human T-cell leukemia virus 1 infection"
"25090"	"hsa05166"	"83447"	"SLC25A31"	"Human T-cell leukemia virus 1 infection"
"25091"	"hsa05166"	"83660"	"TLN2"	"Human T-cell leukemia virus 1 infection"
"25092"	"hsa05166"	"8379"	"MAD1L1"	"Human T-cell leukemia virus 1 infection"
"25093"	"hsa05166"	"84699"	"CREB3L3"	"Human T-cell leukemia virus 1 infection"
"25094"	"hsa05166"	"8498"	"RANBP3"	"Human T-cell leukemia virus 1 infection"
"25095"	"hsa05166"	"8503"	"PIK3R3"	"Human T-cell leukemia virus 1 infection"
"25096"	"hsa05166"	"8517"	"IKBKG"	"Human T-cell leukemia virus 1 infection"
"25097"	"hsa05166"	"8697"	"CDC23"	"Human T-cell leukemia virus 1 infection"
"25098"	"hsa05166"	"8829"	"NRP1"	"Human T-cell leukemia virus 1 infection"
"25099"	"hsa05166"	"8850"	"KAT2B"	"Human T-cell leukemia virus 1 infection"
"25100"	"hsa05166"	"8881"	"CDC16"	"Human T-cell leukemia virus 1 infection"
"25101"	"hsa05166"	"890"	"CCNA2"	"Human T-cell leukemia virus 1 infection"
"25102"	"hsa05166"	"8900"	"CCNA1"	"Human T-cell leukemia virus 1 infection"
"25103"	"hsa05166"	"894"	"CCND2"	"Human T-cell leukemia virus 1 infection"
"25104"	"hsa05166"	"896"	"CCND3"	"Human T-cell leukemia virus 1 infection"
"25105"	"hsa05166"	"898"	"CCNE1"	"Human T-cell leukemia virus 1 infection"
"25106"	"hsa05166"	"9020"	"MAP3K14"	"Human T-cell leukemia virus 1 infection"
"25107"	"hsa05166"	"90993"	"CREB3L1"	"Human T-cell leukemia virus 1 infection"
"25108"	"hsa05166"	"9133"	"CCNB2"	"Human T-cell leukemia virus 1 infection"
"25109"	"hsa05166"	"9134"	"CCNE2"	"Human T-cell leukemia virus 1 infection"
"25110"	"hsa05166"	"915"	"CD3D"	"Human T-cell leukemia virus 1 infection"
"25111"	"hsa05166"	"916"	"CD3E"	"Human T-cell leukemia virus 1 infection"
"25112"	"hsa05166"	"917"	"CD3G"	"Human T-cell leukemia virus 1 infection"
"25113"	"hsa05166"	"9184"	"BUB3"	"Human T-cell leukemia virus 1 infection"
"25114"	"hsa05166"	"920"	"CD4"	"Human T-cell leukemia virus 1 infection"
"25115"	"hsa05166"	"9232"	"PTTG1"	"Human T-cell leukemia virus 1 infection"
"25116"	"hsa05166"	"9519"	"TBPL1"	"Human T-cell leukemia virus 1 infection"
"25117"	"hsa05166"	"958"	"CD40"	"Human T-cell leukemia virus 1 infection"
"25118"	"hsa05166"	"9586"	"CREB5"	"Human T-cell leukemia virus 1 infection"
"25119"	"hsa05166"	"9700"	"ESPL1"	"Human T-cell leukemia virus 1 infection"
"25120"	"hsa05166"	"991"	"CDC20"	"Human T-cell leukemia virus 1 infection"
"25121"	"hsa05166"	"996"	"CDC27"	"Human T-cell leukemia virus 1 infection"
"25122"	"hsa05167"	"10000"	"AKT3"	"Kaposi sarcoma-associated herpesvirus infection"
"25123"	"hsa05167"	"100507436"	"MICA"	"Kaposi sarcoma-associated herpesvirus infection"
"25124"	"hsa05167"	"1019"	"CDK4"	"Kaposi sarcoma-associated herpesvirus infection"
"25125"	"hsa05167"	"1021"	"CDK6"	"Kaposi sarcoma-associated herpesvirus infection"
"25126"	"hsa05167"	"1026"	"CDKN1A"	"Kaposi sarcoma-associated herpesvirus infection"
"25127"	"hsa05167"	"10379"	"IRF9"	"Kaposi sarcoma-associated herpesvirus infection"
"25128"	"hsa05167"	"10681"	"GNB5"	"Kaposi sarcoma-associated herpesvirus infection"
"25129"	"hsa05167"	"11337"	"GABARAP"	"Kaposi sarcoma-associated herpesvirus infection"
"25130"	"hsa05167"	"11345"	"GABARAPL2"	"Kaposi sarcoma-associated herpesvirus infection"
"25131"	"hsa05167"	"1147"	"CHUK"	"Kaposi sarcoma-associated herpesvirus infection"
"25132"	"hsa05167"	"1230"	"CCR1"	"Kaposi sarcoma-associated herpesvirus infection"
"25133"	"hsa05167"	"1232"	"CCR3"	"Kaposi sarcoma-associated herpesvirus infection"
"25134"	"hsa05167"	"1233"	"CCR4"	"Kaposi sarcoma-associated herpesvirus infection"
"25135"	"hsa05167"	"1234"	"CCR5"	"Kaposi sarcoma-associated herpesvirus infection"
"25136"	"hsa05167"	"1237"	"CCR8"	"Kaposi sarcoma-associated herpesvirus infection"
"25137"	"hsa05167"	"131450"	"CD200R1"	"Kaposi sarcoma-associated herpesvirus infection"
"25138"	"hsa05167"	"1385"	"CREB1"	"Kaposi sarcoma-associated herpesvirus infection"
"25139"	"hsa05167"	"1387"	"CREBBP"	"Kaposi sarcoma-associated herpesvirus infection"
"25140"	"hsa05167"	"1432"	"MAPK14"	"Kaposi sarcoma-associated herpesvirus infection"
"25141"	"hsa05167"	"1437"	"CSF2"	"Kaposi sarcoma-associated herpesvirus infection"
"25142"	"hsa05167"	"146850"	"PIK3R6"	"Kaposi sarcoma-associated herpesvirus infection"
"25143"	"hsa05167"	"148022"	"TICAM1"	"Kaposi sarcoma-associated herpesvirus infection"
"25144"	"hsa05167"	"1499"	"CTNNB1"	"Kaposi sarcoma-associated herpesvirus infection"
"25145"	"hsa05167"	"163688"	"CALML6"	"Kaposi sarcoma-associated herpesvirus infection"
"25146"	"hsa05167"	"1827"	"RCAN1"	"Kaposi sarcoma-associated herpesvirus infection"
"25147"	"hsa05167"	"1869"	"E2F1"	"Kaposi sarcoma-associated herpesvirus infection"
"25148"	"hsa05167"	"1870"	"E2F2"	"Kaposi sarcoma-associated herpesvirus infection"
"25149"	"hsa05167"	"1871"	"E2F3"	"Kaposi sarcoma-associated herpesvirus infection"
"25150"	"hsa05167"	"2033"	"EP300"	"Kaposi sarcoma-associated herpesvirus infection"
"25151"	"hsa05167"	"207"	"AKT1"	"Kaposi sarcoma-associated herpesvirus infection"
"25152"	"hsa05167"	"208"	"AKT2"	"Kaposi sarcoma-associated herpesvirus infection"
"25153"	"hsa05167"	"2247"	"FGF2"	"Kaposi sarcoma-associated herpesvirus infection"
"25154"	"hsa05167"	"22863"	"ATG14"	"Kaposi sarcoma-associated herpesvirus infection"
"25155"	"hsa05167"	"2353"	"FOS"	"Kaposi sarcoma-associated herpesvirus infection"
"25156"	"hsa05167"	"23533"	"PIK3R5"	"Kaposi sarcoma-associated herpesvirus infection"
"25157"	"hsa05167"	"23710"	"GABARAPL1"	"Kaposi sarcoma-associated herpesvirus infection"
"25158"	"hsa05167"	"2475"	"MTOR"	"Kaposi sarcoma-associated herpesvirus infection"
"25159"	"hsa05167"	"2782"	"GNB1"	"Kaposi sarcoma-associated herpesvirus infection"
"25160"	"hsa05167"	"2783"	"GNB2"	"Kaposi sarcoma-associated herpesvirus infection"
"25161"	"hsa05167"	"2784"	"GNB3"	"Kaposi sarcoma-associated herpesvirus infection"
"25162"	"hsa05167"	"2785"	"GNG3"	"Kaposi sarcoma-associated herpesvirus infection"
"25163"	"hsa05167"	"2786"	"GNG4"	"Kaposi sarcoma-associated herpesvirus infection"
"25164"	"hsa05167"	"2787"	"GNG5"	"Kaposi sarcoma-associated herpesvirus infection"
"25165"	"hsa05167"	"2788"	"GNG7"	"Kaposi sarcoma-associated herpesvirus infection"
"25166"	"hsa05167"	"2790"	"GNG10"	"Kaposi sarcoma-associated herpesvirus infection"
"25167"	"hsa05167"	"2791"	"GNG11"	"Kaposi sarcoma-associated herpesvirus infection"
"25168"	"hsa05167"	"2792"	"GNGT1"	"Kaposi sarcoma-associated herpesvirus infection"
"25169"	"hsa05167"	"2793"	"GNGT2"	"Kaposi sarcoma-associated herpesvirus infection"
"25170"	"hsa05167"	"285"	"ANGPT2"	"Kaposi sarcoma-associated herpesvirus infection"
"25171"	"hsa05167"	"29110"	"TBK1"	"Kaposi sarcoma-associated herpesvirus infection"
"25172"	"hsa05167"	"2919"	"CXCL1"	"Kaposi sarcoma-associated herpesvirus infection"
"25173"	"hsa05167"	"2920"	"CXCL2"	"Kaposi sarcoma-associated herpesvirus infection"
"25174"	"hsa05167"	"2921"	"CXCL3"	"Kaposi sarcoma-associated herpesvirus infection"
"25175"	"hsa05167"	"2932"	"GSK3B"	"Kaposi sarcoma-associated herpesvirus infection"
"25176"	"hsa05167"	"3055"	"HCK"	"Kaposi sarcoma-associated herpesvirus infection"
"25177"	"hsa05167"	"3091"	"HIF1A"	"Kaposi sarcoma-associated herpesvirus infection"
"25178"	"hsa05167"	"3105"	"HLA-A"	"Kaposi sarcoma-associated herpesvirus infection"
"25179"	"hsa05167"	"3106"	"HLA-B"	"Kaposi sarcoma-associated herpesvirus infection"
"25180"	"hsa05167"	"3107"	"HLA-C"	"Kaposi sarcoma-associated herpesvirus infection"
"25181"	"hsa05167"	"3133"	"HLA-E"	"Kaposi sarcoma-associated herpesvirus infection"
"25182"	"hsa05167"	"3134"	"HLA-F"	"Kaposi sarcoma-associated herpesvirus infection"
"25183"	"hsa05167"	"3135"	"HLA-G"	"Kaposi sarcoma-associated herpesvirus infection"
"25184"	"hsa05167"	"3265"	"HRAS"	"Kaposi sarcoma-associated herpesvirus infection"
"25185"	"hsa05167"	"3383"	"ICAM1"	"Kaposi sarcoma-associated herpesvirus infection"
"25186"	"hsa05167"	"3439"	"IFNA1"	"Kaposi sarcoma-associated herpesvirus infection"
"25187"	"hsa05167"	"3440"	"IFNA2"	"Kaposi sarcoma-associated herpesvirus infection"
"25188"	"hsa05167"	"3441"	"IFNA4"	"Kaposi sarcoma-associated herpesvirus infection"
"25189"	"hsa05167"	"3442"	"IFNA5"	"Kaposi sarcoma-associated herpesvirus infection"
"25190"	"hsa05167"	"3443"	"IFNA6"	"Kaposi sarcoma-associated herpesvirus infection"
"25191"	"hsa05167"	"3444"	"IFNA7"	"Kaposi sarcoma-associated herpesvirus infection"
"25192"	"hsa05167"	"3445"	"IFNA8"	"Kaposi sarcoma-associated herpesvirus infection"
"25193"	"hsa05167"	"3446"	"IFNA10"	"Kaposi sarcoma-associated herpesvirus infection"
"25194"	"hsa05167"	"3447"	"IFNA13"	"Kaposi sarcoma-associated herpesvirus infection"
"25195"	"hsa05167"	"3448"	"IFNA14"	"Kaposi sarcoma-associated herpesvirus infection"
"25196"	"hsa05167"	"344807"	"CD200R1L"	"Kaposi sarcoma-associated herpesvirus infection"
"25197"	"hsa05167"	"3449"	"IFNA16"	"Kaposi sarcoma-associated herpesvirus infection"
"25198"	"hsa05167"	"3451"	"IFNA17"	"Kaposi sarcoma-associated herpesvirus infection"
"25199"	"hsa05167"	"3452"	"IFNA21"	"Kaposi sarcoma-associated herpesvirus infection"
"25200"	"hsa05167"	"3454"	"IFNAR1"	"Kaposi sarcoma-associated herpesvirus infection"
"25201"	"hsa05167"	"3455"	"IFNAR2"	"Kaposi sarcoma-associated herpesvirus infection"
"25202"	"hsa05167"	"3456"	"IFNB1"	"Kaposi sarcoma-associated herpesvirus infection"
"25203"	"hsa05167"	"3459"	"IFNGR1"	"Kaposi sarcoma-associated herpesvirus infection"
"25204"	"hsa05167"	"355"	"FAS"	"Kaposi sarcoma-associated herpesvirus infection"
"25205"	"hsa05167"	"3551"	"IKBKB"	"Kaposi sarcoma-associated herpesvirus infection"
"25206"	"hsa05167"	"3569"	"IL6"	"Kaposi sarcoma-associated herpesvirus infection"
"25207"	"hsa05167"	"3572"	"IL6ST"	"Kaposi sarcoma-associated herpesvirus infection"
"25208"	"hsa05167"	"3576"	"CXCL8"	"Kaposi sarcoma-associated herpesvirus infection"
"25209"	"hsa05167"	"3661"	"IRF3"	"Kaposi sarcoma-associated herpesvirus infection"
"25210"	"hsa05167"	"3665"	"IRF7"	"Kaposi sarcoma-associated herpesvirus infection"
"25211"	"hsa05167"	"3708"	"ITPR1"	"Kaposi sarcoma-associated herpesvirus infection"
"25212"	"hsa05167"	"3709"	"ITPR2"	"Kaposi sarcoma-associated herpesvirus infection"
"25213"	"hsa05167"	"3710"	"ITPR3"	"Kaposi sarcoma-associated herpesvirus infection"
"25214"	"hsa05167"	"3716"	"JAK1"	"Kaposi sarcoma-associated herpesvirus infection"
"25215"	"hsa05167"	"3717"	"JAK2"	"Kaposi sarcoma-associated herpesvirus infection"
"25216"	"hsa05167"	"3725"	"JUN"	"Kaposi sarcoma-associated herpesvirus infection"
"25217"	"hsa05167"	"3845"	"KRAS"	"Kaposi sarcoma-associated herpesvirus infection"
"25218"	"hsa05167"	"4067"	"LYN"	"Kaposi sarcoma-associated herpesvirus infection"
"25219"	"hsa05167"	"4277"	"MICB"	"Kaposi sarcoma-associated herpesvirus infection"
"25220"	"hsa05167"	"441925"	"BECN2"	"Kaposi sarcoma-associated herpesvirus infection"
"25221"	"hsa05167"	"4609"	"MYC"	"Kaposi sarcoma-associated herpesvirus infection"
"25222"	"hsa05167"	"4772"	"NFATC1"	"Kaposi sarcoma-associated herpesvirus infection"
"25223"	"hsa05167"	"4773"	"NFATC2"	"Kaposi sarcoma-associated herpesvirus infection"
"25224"	"hsa05167"	"4775"	"NFATC3"	"Kaposi sarcoma-associated herpesvirus infection"
"25225"	"hsa05167"	"4776"	"NFATC4"	"Kaposi sarcoma-associated herpesvirus infection"
"25226"	"hsa05167"	"4790"	"NFKB1"	"Kaposi sarcoma-associated herpesvirus infection"
"25227"	"hsa05167"	"4792"	"NFKBIA"	"Kaposi sarcoma-associated herpesvirus infection"
"25228"	"hsa05167"	"4893"	"NRAS"	"Kaposi sarcoma-associated herpesvirus infection"
"25229"	"hsa05167"	"5155"	"PDGFB"	"Kaposi sarcoma-associated herpesvirus infection"
"25230"	"hsa05167"	"51764"	"GNG13"	"Kaposi sarcoma-associated herpesvirus infection"
"25231"	"hsa05167"	"51806"	"CALML5"	"Kaposi sarcoma-associated herpesvirus infection"
